30,1.54726,1.62776,-0.0255217,-0.0675977,1.73488,1.71522,-0.164919,-0.00243436,1.82853,1.84169,-0.0823572,-0.0398405,1.82189,1.94091,-0.142884,0.00523668,2.01938,2.18592,-0.0542445,0.00911027,2.2692,2.12261,0.0750964,-0.0293631,2.2858,2.4243,0.0102788,0.122046,2.52838,2.28172,0.0400016,0.118813,2.01286,1.15138,60.2153,0,-1
31,1.57067,1.69045,0.154562,0.0739363,1.6505,1.62711,-0.0351863,0.0999497,1.76261,2.0739,0.0632355,0.1779,1.86201,2.15624,-0.0953792,0.0316176,2.06608,2.16673,0.0136749,0.130088,2.14116,2.15267,-0.0922766,-0.0327681,2.27774,2.28273,-0.0376923,-0.167256,2.36617,2.29673,0.103805,0.0585971,1.9331,0.904592,60.0652,0,-1
32,1.67664,1.61447,0.0308853,0.132679,1.78033,1.68287,-0.132793,-0.0911358,1.67906,1.756,0.0146294,-0.0514768,1.74484,1.86029,-0.132092,0.0453008,2.09159,2.13141,0.0233515,0.0624816,2.16013,2.24448,0.16046,0.162696,2.24728,2.31077,0.00610375,0.0286422,2.36847,2.26051,-0.035286,-0.135813,1.93174,0.855075,59.4184,0,-1
33,1.50342,1.63141,0.0878977,0.104475,1.63113,1.61783,-0.00193561,-0.127436,1.89943,1.72248,-0.00964139,0.0165186,1.96843,2.0775,-0.107596,-0.0379012,2.05207,2.2103,-0.138285,-0.0122517,2.2044,2.36263,-0.0300019,0.124454,2.36612,2.39667,-0.0989362,-0.0661938,2.26649,2.33344,-0.126369,0.0650564,1.90246,1.08572,59.0268,0,-1
34,1.65882,1.63757,0.0803205,-0.096033,1.72271,1.62129,0.0480584,-0.0364582,1.95522,1.91579,0.0106759,-0.0844972,1.77024,1.92831,0.0326487,-0.00343263,2.10577,1.97229,0.121718,-0.116087,2.28045,2.25358,0.0582453,0.123759,2.34453,2.2759,-0.11116,0.103,2.36764,2.32532,0.127714,-0.000961534,2.11206,1.3027,59.9366,0,-1
35,1.6114,1.56494,0.0395563,0.0547472,1.68485,1.69098,0.0522458,-0.0345241,1.85667,1.79914,-0.0548045,0.0273226,1.89217,1.92201,0.16487,-0.0800624,2.01387,2.26131,-0.112901,0.131381,2.04044,2.17931,-0.0163231,0.020758,2.45534,2.45759,-0.115058,-0.108781,2.33358,2.32354,-0.0256138,0.105312,1.87705,1.08251,59.6095,0,-1
36,1.58798,1.76571,-0.102541,-0.0572218,1.61074,1.57298,0.0657278,-0.121403,1.81888,1.9464,-0.0860521,-0.0226691,1.92672,1.94204,0.00300834,-0.0912271,2.12984,1.94375,-0.0246739,0.0747628,2.22023,2.40214,0.0842073,-0.0963471,2.39369,2.39439,-0.0157237,0.0876624,2.51516,2.26204,-0.00205731,0.0346911,1.74509,1.07317,59.4067,0,-1
37,1.64154,1.58679,-0.00405469,-0.0639161,1.58399,1.63678,0.074914,0.103893,1.87381,1.8167,0.0202601,-0.00815083,1.98735,1.97823,-0.0450965,0.102247,1.94502,2.15278,0.0675435,0.119294,2.32169,2.2638,-0.053278,-0.0633594,2.20445,2.37694,-0.0577272,-0.151405,2.35941,2.24595,-0.0167078,-0.103726,1.87946,1.06282,59.0484,0,-1
38,1.54228,1.6402,-0.218245,-0.0982777,1.72514,1.65764,-0.084981,0.0504104,1.67331,1.92355,0.0194062,0.0717894,1.71049,1.95479,0.0299552,-0.0549312,2.09628,2.07059,-0.131138,-0.0438976,2.15276,2.32003,-0.0659154,-0.259218,2.21065,2.42443,0.0797513,-0.0985096,2.33136,2.32828,-0.0444504,0.0378345,1.88486,1.16011,58.5598,0,-1
39,1.44754,1.67583,0.0772807,-0.0577632,1.82776,1.76963,0.10959,-0.0135501,1.73842,1.90528,0.0936043,-0.14534,1.80914,2.00883,-0.123639,-0.109636,2.04952,2.02953,0.0373053,0.033322,2.1158,2.18317,-0.132152,-0.0358622,2.36591,2.44811,0.215081,0.0729044,2.25594,2.15455,-0.0723748,-0.128154,1.96879,1.14373,59.3146,0,-1
40,1.67409,1.67911,-0.0734334,0.0114371,1.73924,1.68235,0.0331181,0.0146759,1.55922,1.89824,-0.0605891,-0.0919173,1.83468,1.91145,0.021576,0.0247448,1.96526,2.11696,-0.124623,-0.0386278,2.25498,2.17715,-0.0249479,0.0826764,2.33074,2.48075,0.00778883,-0.093802,2.36055,2.19255,-0.110218,0.139801,2.00125,0.935947,59.2646,0,-1
41,1.57388,1.5886,-0.00240911,-0.020242,1.8073,1.67997,0.111033,-0.062249,1.79542,1.82643,-0.083184,-0.0879101,1.96446,1.90041,0.090382,-0.011591,2.13175,2.06359,-0.0768816,-0.0293736,2.14354,2.31541,-0.018737,0.150845,2.16834,2.39487,0.109946,0.0612985,2.24214,2.32764,0.0844094,-0.150083,1.94052,0.938929,59.207,0,-1
42,1.42486,1.69144,0.0915935,-0.104043,1.67664,1.84754,-0.119413,0.00624221,1.83483,1.84696,-0.0365791,0.0546834,1.85085,2.05914,-0.0482004,0.0322636,2.14898,2.23094,0.000831743,0.0744642,2.2584,2.2494,-0.052329,0.066505,2.48907,2.46855,0.0548338,-0.153718,2.49927,2.41204,0.0245693,0.134957,1.72249,1.13609,60.1112,0,-1
43,1.69402,1.72964,0.0732441,-0.033111,1.64214,1.66753,-0.0571668,-0.0690297,1.64627,1.85373,-0.0566666,0.114343,1.87612,1.89969,0.0940025,0.0114781,1.99397,2.1154,-0.0134208,-0.00658102,2.03478,2.13767,-0.00668889,-0.00582352,2.41854,2.34997,0.166105,-0.0762422,2.53011,2.27903,0.132009,0.0547399,1.90318,1.00296,59.6927,0,-1
